link,asin,title,avg_rating,tot_rev,price,condition,seller,joinkey,qty
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$99.99 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B00YWMOD14,9
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$104.99 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B00YWMOD14,8
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$104.99 ,UsedVeryGood,millenniumdeals,millenniumdeals_fulFillSELF_B00YWMOD14,1
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$127.56 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B00YWMOD14",2
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$138.99 ,UsedLikeNew,macblowouts,macblowouts_fulFillSELF_B00YWMOD14,5
https://www.amazon.com/gp/offer-listing/B00YWMOD14,B00YWMOD14,"Odyson - 256GB SSUAX SSD (PCIe 2.0 x2) Replacement for MacBook Air 11"" A1465 (Mid 2013, Early 2014), 13"" A1466 (Mid 2013, Early 2014)",4.6,3,$198.88 ,UsedLikeNew,eagleeyeselectronics,eagleeyeselectronics_fulFillSELF_B00YWMOD14,86
https://www.amazon.com/gp/offer-listing/B07PKFXBZC,B07PKFXBZC,"256GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,1,$104.00 ,UsedLikeNew,digilandllc,digilandllc_fulFillSELF_B07PKFXBZC,3
https://www.amazon.com/gp/offer-listing/B07PKFXBZC,B07PKFXBZC,"256GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,1,$109.00 ,UsedLikeNew,mglelectronics,mglelectronics_fulFillSELF_B07PKFXBZC,3
https://www.amazon.com/gp/offer-listing/B07PKFXBZC,B07PKFXBZC,"256GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,1,$119.00 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B07PKFXBZC,6
https://www.amazon.com/gp/offer-listing/B07PKFXBZC,B07PKFXBZC,"256GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,1,$134.99 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B07PKFXBZC,3
https://www.amazon.com/gp/offer-listing/B07PKFXBZC,B07PKFXBZC,"256GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,1,$150.00 ,UsedGood,integritytechinc.,integritytechinc._fulFillSELF_B07PKFXBZC,1
https://www.amazon.com/gp/offer-listing/B07PKFXBZC,B07PKFXBZC,"256GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,1,$199.99 ,UsedLikeNew,joltelectronics,joltelectronics_fulFillSELF_B07PKFXBZC,10
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$189.00 ,UsedGood,cryptocal,cryptocal_fulFillSELF_B00YWOG888,5
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$199.93 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B00YWOG888,10
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$199.94 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B00YWOG888,5
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$199.95 ,UsedVeryGood,macblowouts,macblowouts_fulFillSELF_B00YWOG888,10
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$204.90 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B00YWOG888,4
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$224.00 ,New,beetstech,beetstech_fulfillmentbyamazon_B00YWOG888,2
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$229.80 ,New,beetstech,beetstech_fulFillSELF_B00YWOG888,4
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$299.89 ,New,macblowouts,macblowouts_fulFillSELF_B00YWOG888,10
https://www.amazon.com/gp/offer-listing/B00YWOG888,B00YWOG888,"Odyson - 512GB SSD Replacement for MacBook Air 11"" A1465, 13"" A1466 (Mid 2013, Early 2014)",5,3,$349.00 ,New,macpartsonline,macpartsonline_fulFillSELF_B00YWOG888,4
https://www.amazon.com/gp/offer-listing/B07PG3MNVH,B07PG3MNVH,"512GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,0,$333.33 ,UsedLikeNew,joltelectronics,joltelectronics_fulFillSELF_B07PG3MNVH,5
https://www.amazon.com/gp/offer-listing/B07PG3MNVH,B07PG3MNVH,"512GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,0,$256.00 ,UsedGood,integritytechinc.,integritytechinc._fulFillSELF_B07PG3MNVH,1
https://www.amazon.com/gp/offer-listing/B07PG3MNVH,B07PG3MNVH,"512GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,0,$268.99 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B07PG3MNVH,3
https://www.amazon.com/gp/offer-listing/B07PG3MNVH,B07PG3MNVH,"512GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,0,$269.00 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B07PG3MNVH,2
https://www.amazon.com/gp/offer-listing/B07PG3MNVH,B07PG3MNVH,"512GB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,0,$274.00 ,UsedLikeNew,mglelectronics,mglelectronics_fulFillSELF_B07PG3MNVH,3
https://www.amazon.com/gp/offer-listing/B07NNYV7V4,B07NNYV7V4,"ShineBear Genuine 2015 Year for MacBook Air & Pro Retina 11"" 13"" 15"" A1502 A1398 A1466 A1465 SSD Solid State Drive 128GB 256GB 512GB 1TB - (Cable Length: Original, Color: 1TB)",4.5,0,"$1,341.10 ",New,zereff,zereff_fulFillSELF_B07NNYV7V4,50
https://www.amazon.com/gp/offer-listing/B01ATIQNMQ,B01ATIQNMQ,Apple SSD Samsung 256GB for Macbook Pro Retina late 2013/14 MZ-JPU256T/0A6,5,2,$99.99 ,UsedVeryGood,budgetgoods,budgetgoods_fulFillSELF_B01ATIQNMQ,5
https://www.amazon.com/gp/offer-listing/B01ATIQNMQ,B01ATIQNMQ,Apple SSD Samsung 256GB for Macbook Pro Retina late 2013/14 MZ-JPU256T/0A6,5,2,$197.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B01ATIQNMQ,9
https://www.amazon.com/gp/offer-listing/B01ATIQNMQ,B01ATIQNMQ,Apple SSD Samsung 256GB for Macbook Pro Retina late 2013/14 MZ-JPU256T/0A6,5,2,$99.99 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B01ATIQNMQ,5
https://www.amazon.com/gp/offer-listing/B01ATIQNMQ,B01ATIQNMQ,Apple SSD Samsung 256GB for Macbook Pro Retina late 2013/14 MZ-JPU256T/0A6,5,2,$109.00 ,UsedVeryGood,millenniumdeals,millenniumdeals_fulFillSELF_B01ATIQNMQ,1
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$55.00 ,UsedVeryGood,digitalsoft,digitalsoft_fulFillSELF_B00U6ET0JM,1
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$130.00 ,UsedVeryGood,sunraygroupe,sunraygroupe_fulFillSELF_B00U6ET0JM,1
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$144.95 ,New,beetstech,beetstech_fulfillmentbyamazon_B00U6ET0JM,3
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$139.99 ,New,joltelectronics,joltelectronics_fulFillSELF_B00U6ET0JM,20
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$129.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B00U6ET0JM,25
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$142.63 ,New,beetstech,beetstech_fulFillSELF_B00U6ET0JM,25
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$49.99 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulfillmentbyamazon_B00U6ET0JM,6
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$76.76 ,UsedGood,"powerbookmedic,llc","powerbookmedic,llc_fulFillSELF_B00U6ET0JM",3
https://www.amazon.com/gp/offer-listing/B00U6ET0JM,B00U6ET0JM,"Odyson - 128GB SSD Replacement for MacBook Pro 13"" Retina A1502, 15"" A1398 (Late 2013, Mid 2014)",5,5,$134.00 ,UsedLikeNew,digilandllc,digilandllc_fulFillSELF_B00U6ET0JM,12
https://www.amazon.com/gp/offer-listing/B07PKC6JY1,B07PKC6JY1,"1TB SSD Hard Drive for Apple MacBook Pro Air 11"" 13"" 15"" A1502 A1398 A1465 A1466 (Late 2013-2015) / OSX Sierra/Mac Pro A1481",5,0,$599.00 ,UsedGood,integritytechinc.,integritytechinc._fulFillSELF_B07PKC6JY1,2
https://www.amazon.com/gp/offer-listing/B076ZVTRPC,B076ZVTRPC,Owc Aura Prox 2.0TB Solid State Drive Upgrade Solution for Mac Pro,2.9,22,"$1,889.99 ",New,amufigadgetsus,amufigadgetsus_fulFillSELF_B076ZVTRPC,1
https://www.amazon.com/gp/offer-listing/B076ZVTRPC,B076ZVTRPC,Owc Aura Prox 2.0TB Solid State Drive Upgrade Solution for Mac Pro,2.9,22,"$1,143.92 ",New,csasystems,csasystems_fulFillSELF_B076ZVTRPC,2
https://www.amazon.com/gp/offer-listing/B076ZVTRPC,B076ZVTRPC,Owc Aura Prox 2.0TB Solid State Drive Upgrade Solution for Mac Pro,2.9,22,"$1,144.27 ",New,consumersupplyco,consumersupplyco_fulFillSELF_B076ZVTRPC,2
https://www.amazon.com/gp/offer-listing/B07NNP1R1J,B07NNP1R1J,"ShineBear Genuine 2013 2014 Year for Apple MacBook Pro Retina A1502 A1398 Air A1466 A1465 SSD Solid State Drive 128GB 256GB 512GB 1TB SSD - (Cable Length: Original, Color: 256GB)",4.5,0,$505.10 ,New,zereff,zereff_fulFillSELF_B07NNP1R1J,50
https://www.amazon.com/gp/offer-listing/B07NNP1R1J,B07NNP1R1J,"ShineBear Genuine 2013 2014 Year for Apple MacBook Pro Retina A1502 A1398 Air A1466 A1465 SSD Solid State Drive 128GB 256GB 512GB 1TB SSD - (Cable Length: Original, Color: 256GB)",4.5,0,$119.00 ,UsedLikeNew,doubledexmacbooks,doubledexmacbooks_fulFillSELF_B07NNP1R1J,3
https://www.amazon.com/gp/offer-listing/B07FY2TFN5,B07FY2TFN5,"Odyson - 1TB SSUAX SSD (PCIe 2.0 x4) Replacement for MacBook Pro 13"" Retina, 15"" A502, A1398 (Late 2013-Late 2014)",5,0,$429.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B07FY2TFN5,2
https://www.amazon.com/gp/offer-listing/B07FY2TFN5,B07FY2TFN5,"Odyson - 1TB SSUAX SSD (PCIe 2.0 x4) Replacement for MacBook Pro 13"" Retina, 15"" A502, A1398 (Late 2013-Late 2014)",5,0,$420.00 ,UsedGood,cryptocal,cryptocal_fulFillSELF_B07FY2TFN5,5
https://www.amazon.com/gp/offer-listing/B07FY2TFN5,B07FY2TFN5,"Odyson - 1TB SSUAX SSD (PCIe 2.0 x4) Replacement for MacBook Pro 13"" Retina, 15"" A502, A1398 (Late 2013-Late 2014)",5,0,$429.00 ,UsedLikeNew,macpartsonline,macpartsonline_fulFillSELF_B07FY2TFN5,15
https://www.amazon.com/gp/offer-listing/B07FY2TFN5,B07FY2TFN5,"Odyson - 1TB SSUAX SSD (PCIe 2.0 x4) Replacement for MacBook Pro 13"" Retina, 15"" A502, A1398 (Late 2013-Late 2014)",5,0,$499.00 ,New,macpartsonline,macpartsonline_fulFillSELF_B07FY2TFN5,15
https://www.amazon.com/gp/offer-listing/B073R1WX9W,B073R1WX9W,"Odyson - 256GB SSD Replacement for MacBook Air 11"" A1465 (Early 2015)",5,0,$219.88 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B073R1WX9W,1
https://www.amazon.com/gp/offer-listing/B073R1WX9W,B073R1WX9W,"Odyson - 256GB SSD Replacement for MacBook Air 11"" A1465 (Early 2015)",5,0,$209.00 ,UsedLikeNew,digilandllc,digilandllc_fulFillSELF_B073R1WX9W,4
https://www.amazon.com/gp/offer-listing/B07FXXLSVC,B07FXXLSVC,Odyson - 1TB SSUBX SSD (PCIe 3.0 x4) Replacement for iMac & Mac Pro (Late 2013-2015),5,0,$419.90 ,New,beetstech,beetstech_fulFillSELF_B07FXXLSVC,9
https://www.amazon.com/gp/offer-listing/B07FXXLSVC,B07FXXLSVC,Odyson - 1TB SSUBX SSD (PCIe 3.0 x4) Replacement for iMac & Mac Pro (Late 2013-2015),5,0,$419.90 ,New,beetstech,beetstech_fulfillmentbyamazon_B07FXXLSVC,1
https://www.amazon.com/gp/offer-listing/B07FXXLSVC,B07FXXLSVC,Odyson - 1TB SSUBX SSD (PCIe 3.0 x4) Replacement for iMac & Mac Pro (Late 2013-2015),5,0,$629.23 ,New,macpartsonline,macpartsonline_fulFillSELF_B07FXXLSVC,12
https://www.amazon.com/gp/offer-listing/B07P1VF437,B07P1VF437,"1TB SSD Kit for 2013-2017 Apple MacBook Air/Pro, Mac Pro",0,0,$295.51 ,New,its_ramev,its_ramev_fulFillSELF_B07P1VF437,6
https://www.amazon.com/gp/offer-listing/B07BN4FM6S,B07BN4FM6S,"Odyson - 256GB SSD Upgrade Kit Replacement for MacBook Air 11"" A1465 (Early 2015)",5,0,$229.62 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B07BN4FM6S,1
https://www.amazon.com/gp/offer-listing/B00VR1HC7U,B00VR1HC7U,"3CLeader SSD Solid State Drive for MacBook Pro 15"" Retina A1398 Late 2013 512GB 655-1805D",5,0,$273.50 ,UsedVeryGood,justcomical,justcomical_fulFillSELF_B00VR1HC7U,1
https://www.amazon.com/gp/offer-listing/B00VR1HC7U,B00VR1HC7U,"3CLeader SSD Solid State Drive for MacBook Pro 15"" Retina A1398 Late 2013 512GB 655-1805D",5,0,$273.50 ,UsedVeryGood,millenniumdeals,millenniumdeals_fulFillSELF_B00VR1HC7U,1
https://www.amazon.com/gp/offer-listing/B00VR1HC7U,B00VR1HC7U,"3CLeader SSD Solid State Drive for MacBook Pro 15"" Retina A1398 Late 2013 512GB 655-1805D",5,0,$349.00 ,UsedAcceptable,bkbtech,bkbtech_fulFillSELF_B00VR1HC7U,10
https://www.amazon.com/gp/offer-listing/B07MMNDQ6P,B07MMNDQ6P,"512GB SSD Solid State Drive for MacBook Air 11"" A1465 13"" A1466 A1502 15"" A1398 Mid 2013 Mid 2014 655-1805A (512GB)",4.5,0,$181.25 ,UsedVeryGood,lpi,lpi_fulFillSELF_B07MMNDQ6P,1
https://www.amazon.com/gp/offer-listing/B07MMNDQ6P,B07MMNDQ6P,"512GB SSD Solid State Drive for MacBook Air 11"" A1465 13"" A1466 A1502 15"" A1398 Mid 2013 Mid 2014 655-1805A (512GB)",4.5,0,$188.95 ,UsedGood,bkbtech,bkbtech_fulFillSELF_B07MMNDQ6P,3
https://www.amazon.com/gp/offer-listing/B07MMNDQ6P,B07MMNDQ6P,"512GB SSD Solid State Drive for MacBook Air 11"" A1465 13"" A1466 A1502 15"" A1398 Mid 2013 Mid 2014 655-1805A (512GB)",4.5,0,$188.96 ,UsedVeryGood,millenniumdeals,millenniumdeals_fulFillSELF_B07MMNDQ6P,1
https://www.amazon.com/gp/offer-listing/B07MMNDQ6P,B07MMNDQ6P,"512GB SSD Solid State Drive for MacBook Air 11"" A1465 13"" A1466 A1502 15"" A1398 Mid 2013 Mid 2014 655-1805A (512GB)",4.5,0,$224.00 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B07MMNDQ6P,7
https://www.amazon.com/gp/offer-listing/B07MMNDQ6P,B07MMNDQ6P,"512GB SSD Solid State Drive for MacBook Air 11"" A1465 13"" A1466 A1502 15"" A1398 Mid 2013 Mid 2014 655-1805A (512GB)",4.5,0,$296.64 ,UsedVeryGood,tekgalaxy,tekgalaxy_fulFillSELF_B07MMNDQ6P,4
https://www.amazon.com/gp/offer-listing/B07MMNDQ6P,B07MMNDQ6P,"512GB SSD Solid State Drive for MacBook Air 11"" A1465 13"" A1466 A1502 15"" A1398 Mid 2013 Mid 2014 655-1805A (512GB)",4.5,0,$378.86 ,UsedGood,shenzhenshichuangyaoyangkejiyouxiangongsi,shenzhenshichuangyaoyangkejiyouxiangongsi_fulFillSELF_B07MMNDQ6P,5
https://www.amazon.com/gp/offer-listing/B07FQYTG1L,B07FQYTG1L,"Odyson - 512GB SSUBX SSD (PCIe 3.0 x4) Replacement for MacBook Air 13"" A1466 (Early 2015-2017)",3,0,$188.99 ,UsedGood,bkbtech,bkbtech_fulFillSELF_B07FQYTG1L,3
https://www.amazon.com/gp/offer-listing/B07FQYTG1L,B07FQYTG1L,"Odyson - 512GB SSUBX SSD (PCIe 3.0 x4) Replacement for MacBook Air 13"" A1466 (Early 2015-2017)",3,0,$289.95 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B07FQYTG1L,2
https://www.amazon.com/gp/offer-listing/B07FQYTG1L,B07FQYTG1L,"Odyson - 512GB SSUBX SSD (PCIe 3.0 x4) Replacement for MacBook Air 13"" A1466 (Early 2015-2017)",3,0,$375.00 ,UsedGood,itassets,itassets_fulFillSELF_B07FQYTG1L,2
https://www.amazon.com/gp/offer-listing/B07FQYTG1L,B07FQYTG1L,"Odyson - 512GB SSUBX SSD (PCIe 3.0 x4) Replacement for MacBook Air 13"" A1466 (Early 2015-2017)",3,0,$399.00 ,UsedLikeNew,loganitintegration,loganitintegration_fulFillSELF_B07FQYTG1L,4
https://www.amazon.com/gp/offer-listing/B07FQYTG1L,B07FQYTG1L,"Odyson - 512GB SSUBX SSD (PCIe 3.0 x4) Replacement for MacBook Air 13"" A1466 (Early 2015-2017)",3,0,$667.31 ,New,macpartsonline,macpartsonline_fulFillSELF_B07FQYTG1L,5
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$229.88 ,New,beetstech,beetstech_fulFillSELF_B01AINESJM,1
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$234.00 ,UsedLikeNew,beetstech,beetstech_fulFillSELF_B01AINESJM,1
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$349.00 ,UsedLikeNew,loganitintegration,loganitintegration_fulFillSELF_B01AINESJM,10
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$188.99 ,New,bkbtech,bkbtech_fulFillSELF_B01AINESJM,5
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$224.00 ,UsedLikeNew,tekgalaxy,tekgalaxy_fulFillSELF_B01AINESJM,5
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$224.90 ,New,beetstech,beetstech_fulfillmentbyamazon_B01AINESJM,1
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$229.00 ,UsedVeryGood,digilandllc,digilandllc_fulFillSELF_B01AINESJM,4
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$374.00 ,UsedVeryGood,mglelectronics,mglelectronics_fulFillSELF_B01AINESJM,3
https://www.amazon.com/gp/offer-listing/B01AINESJM,B01AINESJM,"Odyson - 512GB SSD (PCIe 3.0 x4, SSUBX) Replacement for MacBook Air 13"" A1466 (Early 2015 - Mid 2017)",5,0,$375.00 ,UsedGood,itassets,itassets_fulFillSELF_B01AINESJM,2
https://www.amazon.com/gp/offer-listing/B07NPC85F7,B07NPC85F7,"ShineBear Genuine 2013 2014 Year for Apple MacBook Pro Retina A1502 A1398 Air A1466 A1465 SSD Solid State Drive 128GB 256GB 512GB 1TB SSD - (Cable Length: Original, Color: 512GB)",4.5,0,$681.10 ,New,zereff,zereff_fulFillSELF_B07NPC85F7,50
